std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
3533;2529;2529;4411;114
3534;2882;2882;518;901
3535;3544;3544;3731;2606
3536;1922;1922;1004;1796
3537;3331;3331;2379;466
3538;4022;4022;2854;1520
3539;770;770;1420;909
3540;3111;3111;3922;1655
3541;497;497;700;89
3542;4052;4052;4378;2469
3543;2894;2894;2979;1129
3544;2890;2890;4098;1225
3545;1457;1457;3611;2403
3546;3950;3950;4214;NULL
3547;3477;3477;2771;2411
3548;3483;3483;1222;818
3549;3226;3226;2921;56
3550;1095;1095;991;441
3551;1257;1257;4593;1314
3552;3268;3268;493;832
3553;2607;2607;3739;393
3554;2562;2562;468;2000
3555;2630;2630;2219;1212
3556;4457;4457;1200;677
3557;2962;2962;NULL;2315
3558;5315;5315;4496;937
3559;4790;4790;3792;1859
3560;1600;1600;3184;1370
3561;3422;3422;577;2696
3562;61;61;2190;2107
3563;3069;3069;623;955
3564;2960;2960;1167;59
3565;3992;3992;2995;2471
3566;3494;3494;3405;1452
3567;5773;5773;1046;970
3568;4070;4070;3664;2282
3569;3370;3370;1279;99
3570;4413;4413;4205;1954
3571;2387;2387;4632;1668
3572;5856;5856;2401;1430
3573;2759;2759;3300;1847
3574;3769;3769;1320;142
3575;2916;2916;184;2386
3576;3154;3154;959;1954
3577;2539;2539;1560;827
3578;2889;2889;1311;472
3579;2287;2287;4393;460
3580;2584;2584;2226;1563
3581;4689;4689;3131;672
3582;452;452;2375;1679
3583;3287;3287;79;2666
3584;3344;3344;4903;2725
3585;2365;2365;4203;1098
3586;2336;2336;1950;119
3587;3428;3428;3467;985
3588;485;485;2416;2223
3589;3206;3206;3942;1902
3590;4099;4099;3299;224
3591;414;414;2531;291
3592;3270;3270;1509;859
3593;2624;2624;3588;1608
3594;5494;5494;4670;149
3595;2413;2413;842;1213
3596;3346;3346;1731;2549
3597;5097;5097;76;2135
3598;2867;2867;3210;2410
3599;NULL;NULL;4984;1659
3600;3077;3077;693;2773
3601;2990;2990;2565;1432
3602;3986;3986;550;129
3603;2752;2752;1492;718
3604;1721;1721;2017;1102
3605;3917;3917;3290;1773
3606;5024;5024;3590;2884
3607;3569;3569;1292;1986
3608;410;410;4173;251
3609;3157;3157;3554;2614
3610;3916;3916;4509;2259
3611;4422;4422;659;2851
3612;4081;4081;4890;1842
3613;4804;4804;103;476
3614;2594;2594;1565;295
3615;3130;3130;52;698
3616;3838;3838;3202;1017
3617;2770;2770;2111;2442
3618;2931;2931;721;1230
3619;3236;3236;1965;1961
3620;2175;2175;1044;2352
3621;3312;3312;4938;467
3622;3022;3022;3630;1747
3623;1538;1538;4722;379
3624;3780;3780;2981;NULL
3625;4446;4446;1674;2876
3626;3335;3335;3123;1663
3627;2141;2141;3814;809
3628;3204;3204;3631;2823
3629;2003;2003;477;1697
3630;5137;5137;3453;1929
3631;2891;2891;883;2837
3632;5090;5090;3350;2819
3633;3295;3295;1327;1418
3634;1827;1827;3699;1814
3635;4122;4122;4662;688
3636;2601;2601;2581;131
3637;2213;2213;883;542
3638;2471;2471;3062;960
3639;2185;2185;1612;1563
3640;3572;3572;613;951
3641;3532;3532;658;1215
3642;6930;6930;4294;1133
3643;4799;4799;3863;733
3644;4076;4076;4433;2610
3645;79;79;2639;2644
3646;5229;5229;2641;374
3647;639;639;1405;1449
3648;3798;3798;2023;383
3649;4152;4152;4618;1312
3650;2968;2968;2641;2452
3651;4234;4234;4621;195
3652;2736;2736;4356;107
3653;3471;3471;1245;905
3654;2303;2303;3939;449
3655;3843;3843;756;2307
3656;3543;3543;3935;2305
3657;1567;1567;828;2686
3658;3595;3595;3511;2750
3659;3031;3031;342;843
3660;131;131;167;2440
3661;571;571;4777;964
3662;5834;5834;2662;60
3663;3765;3765;3695;288
3664;6039;6039;100;1322
3665;3150;3150;3626;2777
3666;3113;3113;2310;2441
3667;3618;3618;3562;1433
3668;3217;3217;1405;28
3669;2836;2836;1904;2788
3670;4002;4002;2472;164
3671;6633;6633;2319;155
3672;3081;3081;4049;57
3673;3600;3600;4109;878
3674;4063;4063;1351;278
3675;1846;1846;386;745
3676;3352;3352;643;1218
3677;1746;1746;4768;2734
3678;1851;1851;288;2138
3679;1554;1554;342;736
3680;3383;3383;4033;2502
3681;3629;3629;1717;213
3682;1304;1304;1791;425
3683;3296;3296;4014;1510
3684;2704;2704;2837;2246
3685;3501;3501;3833;1734
3686;3907;3907;1527;2730
3687;3645;3645;2105;1914
3688;3593;3593;2389;969
3689;2583;2583;2943;2507
3690;1251;1251;726;1384
3691;4815;4815;1753;445
3692;3027;3027;2372;793
3693;3570;3570;2719;117
3694;1309;1309;1445;2123
3695;858;858;837;2988
3696;3225;3225;2997;1154
3697;1265;1265;599;844
3698;2809;2809;3762;2412
3699;9586;9586;807;2833
3700;3711;3711;328;203
3701;2806;2806;4080;1942
3702;3167;3167;0;1421
3703;5196;5196;118;596
3704;4947;4947;2145;1148
3705;1955;1955;321;2296
3706;4448;4448;571;138
3707;4244;4244;246;2230
3708;NULL;NULL;4894;626
3709;2798;2798;3553;2704
3710;3504;3504;112;1089
3711;3425;3425;4167;2572
3712;2644;2644;539;547
3713;4281;4281;3169;2014
3714;3302;3302;1309;1341
3715;4200;4200;3450;2227
3716;2575;2575;2986;538
3717;2283;2283;3649;1551
3718;2586;2586;858;1043
3719;3249;3249;1268;2589
3720;420;420;2098;47
3721;1451;1451;205;526
3722;2469;2469;1173;464
3723;35;35;3463;522
3724;4734;4734;1177;1404
3725;4573;4573;719;2719
3726;4129;4129;4947;2363
3727;4996;4996;1330;2941
3728;1127;1127;2664;1755
3729;954;954;514;291
3730;5511;5511;2389;2592
3731;1072;1072;44;373
3732;9901;9901;1006;322
3733;3617;3617;4482;2306
3734;6108;6108;13;533
3735;4374;4374;4954;560
3736;4356;4356;1716;1792
3737;3444;3444;1672;2830
3738;3862;3862;1868;362
3739;1636;1636;2515;2950
3740;4379;4379;3261;1596
3741;3796;3796;1281;500
3742;3173;3173;2211;1287
3743;3746;3746;3836;1265
3744;4849;4849;2830;1417
3745;2862;2862;1559;1812
3746;2199;2199;1213;2899
3747;2853;2853;4204;1779
3748;3850;3850;1409;1776
3749;4820;4820;2995;2897
3750;2762;2762;2851;2449
3751;2795;2795;4349;2604
3752;3474;3474;4742;2802
3753;2967;2967;2493;2823
3754;2037;2037;3709;2785
3755;2171;2171;123;2677
3756;2714;2714;2907;1478
3757;3449;3449;1538;899
3758;2870;2870;3941;2192
3759;4136;4136;1426;1429
3760;3506;3506;375;2934
3761;3484;3484;4242;197
3762;2314;2314;2583;474
3763;1247;1247;4380;335
3764;1738;1738;1164;112
3765;6036;6036;68;716
3766;4744;4744;3161;NULL
3767;2347;2347;1057;2249
3768;2196;2196;3155;1242
3769;3358;3358;NULL;1481
3770;2504;2504;1356;781
3771;2528;2528;1734;434
3772;3985;3985;1313;709
3773;3611;3611;1780;1188
3774;1978;1978;3343;1093
3775;3613;3613;3008;993
3776;2326;2326;817;2548
3777;3555;3555;2994;2240
3778;3243;3243;2337;2199
3779;2431;2431;632;2105
3780;798;798;4619;2592
3781;NULL;NULL;4506;2821
3782;4440;4440;742;583
3783;5777;5777;4921;1164
3784;2440;2440;4669;1859
3785;2331;2331;2663;842
3786;4198;4198;3041;2988
3787;3937;3937;303;571
3788;885;885;3513;NULL
3789;3896;3896;773;500
3790;3552;3552;4891;2521
3791;1747;1747;2047;NULL
3792;4000;4000;178;857
3793;3786;3786;2731;2083
3794;1979;1979;442;893
3795;5801;5801;2140;638
3796;2835;2835;4019;1933
3797;3977;3977;3699;16
3798;4398;4398;2832;1398
3799;6576;6576;2672;25
3800;4288;4288;2761;951
3801;5640;5640;3399;1153
3802;4852;4852;156;701
3803;1249;1249;1049;2564
3804;4681;4681;53;1657
3805;5091;5091;1261;298
3806;2977;2977;1538;994
3807;2919;2919;2568;2463
3808;9235;9235;1398;1740
3809;1008;1008;4486;1415
3810;3669;3669;2891;1709
3811;2522;2522;2129;1829
3812;3455;3455;569;237
3813;4301;4301;905;436
3814;3596;3596;4323;2279
3815;4087;4087;1920;1794
3816;4119;4119;4633;2601
3817;4507;4507;4322;1609
3818;2829;2829;2914;2350
3819;4037;4037;1716;2034
3820;1446;1446;3123;1616
3821;1982;1982;4766;2494
3822;1426;1426;4649;124
3823;2533;2533;284;144
3824;1893;1893;3265;1749
3825;3292;3292;4310;1721
3826;503;503;1556;624
3827;4932;4932;3582;1699
3828;3015;3015;1338;2541
3829;3887;3887;1202;71
3830;3472;3472;3989;2256
3831;3486;3486;2119;1076
3832;3408;3408;NULL;2596
3833;3867;3867;162;2522
3834;9820;9820;4666;1288
3835;3823;3823;2872;1045
3836;7552;7552;1219;1404
3837;2278;2278;4350;28
3838;2448;2448;4693;1164
3839;5690;5690;4867;285
3840;3939;3939;3408;170
3841;3509;3509;1125;2396
3842;2153;2153;472;2102
3843;2732;2732;3905;1572
3844;4205;4205;4028;1863
3845;3653;3653;2882;1671
3846;2816;2816;2761;2284
3847;3949;3949;1477;420
3848;880;880;4273;2804
3849;3399;3399;3409;2100
3850;5868;5868;3522;1037
3851;3464;3464;2507;323
3852;3659;3659;4698;666
3853;3943;3943;784;2365
3854;6768;6768;1116;NULL
3855;3096;3096;4549;1410
3856;2935;2935;2996;1458
3857;3615;3615;3750;1028
3858;4180;4180;4872;556
3859;3441;3441;2785;814
3860;3575;3575;744;2936
3861;3496;3496;4706;2675
3862;3635;3635;2956;2295
3863;3435;3435;1229;2922
3864;4018;4018;196;1669
3865;3212;3212;496;2160
3866;4191;4191;772;632
3867;2727;2727;1966;2234
3868;3224;3224;903;715
3869;3315;3315;3034;2149
3870;1656;1656;3103;1234
3871;1874;1874;2571;390
3872;3761;3761;4940;2572
3873;5264;5264;4455;445
3874;3258;3258;4506;2065
3875;3693;3693;590;1863
3876;4516;4516;2650;2220
3877;4813;4813;860;391
3878;3260;3260;620;1553
3879;4508;4508;2403;1282
3880;2095;2095;503;78
3881;3915;3915;2832;2438
3882;4282;4282;2283;203
3883;3309;3309;173;1896
3884;5564;5564;2817;441
3885;3817;3817;3695;2034
3886;6121;6121;4291;1932
3887;5018;5018;1334;410
3888;5714;5714;4047;231
3889;3042;3042;117;1112
3890;5920;5920;4876;2830
3891;1101;1101;2470;17
3892;3490;3490;4478;847
3893;3605;3605;1908;2214
3894;4559;4559;4123;1228
3895;3537;3537;3703;611
3896;3316;3316;3170;NULL
3897;3410;3410;4244;875
3898;3577;3577;3708;2475
3899;3122;3122;3531;433
3900;3087;3087;2109;2413
3901;2959;2959;794;1230
3902;3247;3247;574;2437
3903;2958;2958;1238;1568
3904;1864;1864;305;1271
3905;4207;4207;951;1570
3906;5044;5044;2568;1709
3907;3165;3165;243;1466
3908;3097;3097;1279;2879
3909;4784;4784;525;1602
3910;3469;3469;1898;501
3911;991;991;2135;NULL
3912;1160;1160;3130;2190
3913;2288;2288;2469;1067
3914;3364;3364;2282;2476
3915;3431;3431;2912;2275
3916;3311;3311;2422;736
3917;2574;2574;2782;497
3918;4078;4078;3413;2471
3919;4492;4492;1501;399
3920;5274;5274;1205;2481
3921;3851;3851;4438;2636
3922;3328;3328;2920;227
3923;3762;3762;786;222
3924;2566;2566;3159;2003
3925;6946;6946;633;2604
3926;3347;3347;3093;2319
3927;3088;3088;3032;1217
3928;3692;3692;331;2544
3929;2678;2678;803;358
3930;3492;3492;2420;2217
3931;2609;2609;3407;1453
3932;5686;5686;2152;NULL
3933;334;334;2089;987
3934;4980;4980;293;2746
3935;3216;3216;4709;2959
3936;5373;5373;2258;2141
3937;2873;2873;1045;51
3938;2455;2455;4869;642
3939;6855;6855;1866;870
3940;3215;3215;1127;1933
3941;6968;6968;4048;326
3942;3936;3936;55;1732
3943;3231;3231;3521;567
3944;1190;1190;3219;2054
3945;2577;2577;2740;1808
3946;3583;3583;4340;2730
3947;2541;2541;2009;1923
3948;4115;4115;4626;1763
3949;2885;2885;1211;541
3950;2938;2938;1280;1572
3951;2176;2176;388;1478
3952;4147;4147;830;731
3953;2364;2364;2207;1141
3954;3487;3487;2325;NULL
3955;103;103;2672;476
3956;3238;3238;2875;2994
3957;3835;3835;4788;797
3958;3424;3424;3080;2185
3959;4608;4608;4672;1008
3960;2394;2394;2858;434
3961;3802;3802;4536;1965
3962;1201;1201;4912;1953
3963;3884;3884;476;353
3964;2742;2742;3105;2166
3965;1819;1819;3492;1107
3966;3447;3447;4983;661
3967;398;398;1040;148
3968;2289;2289;2176;2514
3969;1250;1250;2573;2444
3970;3406;3406;654;1109
3971;6970;6970;1377;335
3972;2708;2708;2913;2223
3973;1161;1161;1547;94
3974;4439;4439;374;2628
3975;9834;9834;2158;537
3976;6978;6978;4383;72
3977;2780;2780;4399;748
3978;4007;4007;2568;2068
3979;4613;4613;418;1174
3980;5109;5109;1293;1414
3981;753;753;1084;2273
3982;3531;3531;3406;680
3983;4664;4664;4121;556
3984;1915;1915;4523;675
3985;1004;1004;2032;971
3986;6992;6992;2576;1880
3987;1195;1195;4946;1486
3988;3392;3392;4765;312
3989;8667;8667;2622;511
3990;3742;3742;1833;2752
3991;3704;3704;2471;2161
3992;2846;2846;2965;2956
3993;3670;3670;197;2044
3994;4894;4894;4008;207
3995;5783;5783;1592;1906
3996;4626;4626;4136;2981
3997;4409;4409;4580;2974
3998;3931;3931;416;2567
3999;494;494;4728;2460
4000;3235;3235;2757;1392
4001;4983;4983;3300;1659
4002;3246;3246;4833;216
4003;2559;2559;2052;2479
4004;4157;4157;557;654
4005;3281;3281;4904;206
4006;4682;4682;2475;2350
4007;3040;3040;4284;1384
4008;4364;4364;1832;1103
4009;4638;4638;167;603
4010;4796;4796;3289;404
4011;3972;3972;3476;2246
4012;2984;2984;2220;1730
4013;3643;3643;2662;1011
4014;3480;3480;3378;2594
4015;4253;4253;1774;1161
4016;385;385;1129;1284
4017;2201;2201;791;1396
4018;4204;4204;953;2678
4019;3064;3064;1073;NULL
4020;3382;3382;915;1194
4021;1635;1635;37;2228
4022;2820;2820;1276;2176
4023;9991;9991;4555;2837
4024;2861;2861;740;2003
4025;5053;5053;3184;2693
4026;2295;2295;3412;1948
4027;3244;3244;2716;380
4028;3966;3966;2539;179
4029;4210;4210;3783;2887
4030;3250;3250;3022;722
4031;3535;3535;4803;557
4032;3259;3259;3983;99
4033;1058;1058;2840;1181
4034;8154;8154;2661;2608
4035;3381;3381;2994;2782
4036;3149;3149;1251;2755
4037;7120;7120;1353;2057
4038;2313;2313;3563;1202
4039;4730;4730;4619;2903
4040;2174;2174;4557;469
4041;3522;3522;3292;1622
4042;4185;4185;3114;496
4043;1513;1513;4597;382
4044;4384;4384;4333;2709
4045;8546;8546;3358;107
4046;4093;4093;250;506
4047;4421;4421;303;431
4048;3538;3538;1819;1945
4049;2038;2038;2234;2450
4050;7211;7211;462;2047
4051;3666;3666;3345;621
4052;2839;2839;3626;1584
4053;7852;7852;4343;295
4054;4678;4678;3812;1373
4055;3876;3876;2720;232
4056;3749;3749;2024;2216
4057;2435;2435;278;1822
4058;3841;3841;1312;1213
4059;3855;3855;2374;2787
4060;1490;1490;1491;NULL
4061;3836;3836;4760;1706
4062;3083;3083;1745;2827
4063;NULL;NULL;NULL;2170
4064;4525;4525;3050;1498
4065;3090;3090;2146;381
4066;3547;3547;3487;45
4067;4420;4420;4494;304
4068;2951;2951;NULL;1065
4069;4994;4994;4380;2122
4070;1571;1571;1;1229
4071;4368;4368;384;2839
4072;4628;4628;523;2105
4073;2416;2416;4776;82
4074;4390;4390;2228;1494
4075;4751;4751;1335;2209
4076;5054;5054;1516;2573
4077;4114;4114;2623;1731
4078;3718;3718;1924;1794
4079;2616;2616;1679;128
4080;3869;3869;221;1896
4081;4633;4633;2383;2187
4082;3536;3536;2933;1517
4083;2543;2543;3109;1436
4084;3026;3026;896;729
4085;3528;3528;305;839
4086;1641;1641;3320;100
4087;4424;4424;4677;1974
4088;3703;3703;1176;2804
4089;5317;5317;4640;2809
4090;2779;2779;4028;2376
4091;4299;4299;4941;566
4092;4215;4215;970;932
4093;4466;4466;972;844
4094;3625;3625;41;1415
4095;5191;5191;1189;1196
4096;5841;5841;3127;643
4097;8368;8368;4798;2452
4098;3679;3679;1547;1999
4099;3465;3465;63;0
4100;4554;4554;2450;2663
4101;4515;4515;846;2803
4102;4329;4329;3864;2441
4103;4528;4528;871;1309
4104;2979;2979;302;715
4105;4458;4458;1435;2611
4106;4221;4221;1710;2943
4107;3831;3831;687;539
4108;5046;5046;1116;89
4109;1305;1305;2291;1087
4110;2928;2928;2827;1801
4111;3818;3818;1189;1501
4112;3034;3034;796;422
4113;2114;2114;344;1694
4114;2464;2464;57;2318
4115;3777;3777;3930;600
4116;2049;2049;4441;189
4117;1871;1871;3383;1391
4118;3925;3925;3863;1441
4119;3193;3193;1439;658
4120;6262;6262;4730;281
4121;7056;7056;2469;1072
4122;3803;3803;2310;501
4123;4308;4308;4854;1257
4124;4643;4643;351;2747
4125;3636;3636;60;662
4126;3384;3384;4414;1907
4127;1596;1596;4551;1261
4128;1076;1076;4735;1667
4129;4284;4284;1039;298
4130;5446;5446;3208;1565
4131;3290;3290;1718;120
4132;6048;6048;1076;2733
4133;5023;5023;1860;1793
4134;3898;3898;4230;465
4135;2837;2837;4376;2094
4136;3367;3367;3519;2746
4137;3662;3662;2062;207
4138;5465;5465;2807;720
4139;6835;6835;4462;1119
4140;4355;4355;3595;897
4141;NULL;NULL;2633;2561
4142;5427;5427;3561;1884
4143;3872;3872;3886;1716
4144;4879;4879;1813;1007
4145;3498;3498;2839;874
4146;3799;3799;4145;144
4147;3922;3922;625;2239
4148;3741;3741;915;1526
4149;4328;4328;1111;815
4150;3683;3683;1748;1007
4151;1511;1511;4745;2253
4152;2776;2776;935;1011
4153;4102;4102;107;1341
4154;3760;3760;333;2720
4155;3308;3308;4981;1591
4156;5907;5907;3536;2301
4157;2749;2749;4011;1184
4158;3354;3354;519;1563
4159;3166;3166;241;52
4160;3827;3827;2021;704
4161;3564;3564;2160;1682
4162;4558;4558;952;1873
4163;3548;3548;77;2792
4164;2763;2763;4083;2522
4165;2730;2730;1108;1680
4166;17;17;113;1769
4167;3941;3941;3937;1629
4168;6530;6530;1115;1228
4169;4266;4266;681;224
4170;2301;2301;411;854
4171;3602;3602;2379;2982
4172;1825;1825;576;670
4173;5636;5636;4402;322
4174;4118;4118;2845;2761
4175;5572;5572;2097;720
4176;5532;5532;3909;2188
4177;5430;5430;3425;1786
4178;5006;5006;3041;249
4179;1286;1286;2513;1873
4180;2834;2834;916;518
4181;3612;3612;3788;2668
4182;3676;3676;3636;2735
4183;1769;1769;3623;851
4184;5675;5675;4291;2291
4185;4501;4501;3464;2313
4186;3806;3806;783;2110
4187;6941;6941;968;1391
4188;5150;5150;1526;2074
4189;23;23;4249;1875
4190;4897;4897;839;2793
4191;7501;7501;4509;1561
4192;5066;5066;1542;1645
4193;4278;4278;2565;667
4194;3736;3736;2440;414
4195;2406;2406;NULL;2216
4196;5639;5639;1435;688
4197;5534;5534;1680;2093
4198;5617;5617;3483;2194
4199;2033;2033;4803;2328
4200;1964;1964;704;2105
4201;3874;3874;2726;1516
4202;4214;4214;207;1010
4203;4706;4706;4511;1302
4204;5126;5126;233;2961
4205;3251;3251;699;1026
4206;2660;2660;4370;1582
4207;3413;3413;4169;688
4208;3590;3590;1533;1580
4209;4979;4979;2263;1999
4210;3099;3099;3237;2404
4211;2069;2069;1072;515
4212;3921;3921;111;935
4213;6226;6226;969;2690
4214;3234;3234;3007;2534
4215;3632;3632;4326;1036
4216;2551;2551;3233;1948
4217;3672;3672;3525;1021
4218;1300;1300;2329;500
4219;5031;5031;787;209
4220;2613;2613;619;2570
4221;7033;7033;324;377
4222;2661;2661;4145;2555
4223;1836;1836;2410;2354
4224;3755;3755;1866;431
4225;4049;4049;4843;2294
4226;2268;2268;903;1336
4227;3734;3734;837;2
4228;4311;4311;3011;2908
4229;5141;5141;1961;544
4230;3546;3546;1409;32
4231;3073;3073;417;94
4232;5065;5065;425;2592
4233;3574;3574;3622;921
4234;3107;3107;2336;2769
4235;3665;3665;4788;2003
4236;4273;4273;708;1658
4237;3350;3350;4278;1432
4238;3397;3397;3402;891
4239;5475;5475;2923;1265
4240;3115;3115;4922;731
4241;3946;3946;4296;1421
4242;3787;3787;4250;2812
4243;3726;3726;3705;75
4244;3223;3223;3289;2471
4245;2333;2333;3176;2277
4246;1555;1555;728;626
4247;2986;2986;3539;1955
4248;4695;4695;3536;1133
4249;2054;2054;3240;2378
4250;1805;1805;4207;268
4251;1648;1648;NULL;2667
4252;2865;2865;2910;1592
4253;3566;3566;4351;1985
4254;5051;5051;2696;2759
4255;4823;4823;4184;1727
4256;3279;3279;379;1961
4257;5526;5526;3581;1656
4258;3378;3378;2798;871
4259;3401;3401;2644;667
4260;4418;4418;391;2690
4261;4260;4260;4797;1579
4262;4952;4952;3533;781
4263;3990;3990;1157;1035
4264;2788;2788;4573;1967
4265;3829;3829;853;2309
4266;3255;3255;2819;924
4267;6084;6084;647;14
4268;4011;4011;NULL;2922
4269;4428;4428;1489;531
4270;6717;6717;3633;2379
4271;2558;2558;3219;515
4272;4167;4167;3618;130
4273;4330;4330;3956;2236
4274;1912;1912;122;2478
4275;3485;3485;4406;1148
4276;4727;4727;865;566
4277;9739;9739;1324;2480
4278;2758;2758;1075;2883
4279;3825;3825;440;1154
4280;4092;4092;4121;1668
4281;2544;2544;3691;2382
4282;2824;2824;4114;1870
4283;5162;5162;2365;529
4284;2615;2615;2301;276
4285;6572;6572;4772;365
4286;3080;3080;2754;1502
4287;5670;5670;3500;606
4288;2946;2946;1067;1163
4289;2896;2896;2729;1041
4290;3082;3082;4439;41
4291;3175;3175;1957;NULL
4292;4138;4138;1206;1
4293;3125;3125;2911;561
4294;5077;5077;1633;223
4295;6496;6496;3011;1575
4296;3567;3567;3127;2152
4297;3664;3664;1389;640
4298;3996;3996;3138;1776
4299;3266;3266;4678;NULL
4300;2650;2650;2852;1108
4301;2602;2602;470;162
4302;3845;3845;2529;1353
4303;5396;5396;4239;612
4304;5057;5057;4906;2033
4305;2591;2591;316;602
4306;3642;3642;4622;3000
4307;3877;3877;251;2753
4308;3479;3479;2788;2536
4309;3948;3948;4945;2357
4310;NULL;NULL;1831;2507
4311;3621;3621;2859;1610
4312;3852;3852;4305;1161
4313;3620;3620;3141;2482
4314;3707;3707;3677;1774
4315;5560;5560;3954;2717
4316;3680;3680;1277;2000
4317;5219;5219;2432;308
4318;4241;4241;1231;2710
4319;4837;4837;1386;251
4320;4255;4255;1819;759
4321;4084;4084;2354;1601
4322;3994;3994;1752;NULL
4323;2640;2640;2918;806
4324;3751;3751;2051;317
4325;2396;2396;1676;1851
4326;3162;3162;2013;1881
4327;5144;5144;707;489
4328;3709;3709;2322;2377
4329;3305;3305;2112;2955
4330;3210;3210;1279;2908
4331;3002;3002;4477;660
4332;4262;4262;3186;326
4333;3928;3928;1397;507
4334;4163;4163;2588;1791
4335;67;67;3651;1371
4336;2182;2182;1161;2721
4337;4124;4124;4876;2802
4338;5735;5735;2459;1056
4339;5637;5637;1984;348
4340;4339;4339;149;1267
4341;4080;4080;2502;530
4342;4505;4505;711;524
4343;3276;3276;1122;830
4344;4596;4596;898;2146
4345;2612;2612;1579;1099
4346;3237;3237;2652;2553
4347;4602;4602;3066;2881
4348;3102;3102;4235;560
4349;4406;4406;2679;1228
4350;4240;4240;1733;844
4351;6260;6260;694;1224
4352;2160;2160;157;1267
4353;2366;2366;1751;2442
4354;3638;3638;2859;389
4355;3218;3218;497;1017
4356;4289;4289;3718;2507
4357;3517;3517;4612;2356
4358;2633;2633;2187;1036
4359;3886;3886;3229;1761
4360;4293;4293;3304;152
4361;3004;3004;3915;113
4362;2391;2391;2929;622
4363;4753;4753;675;2798
4364;2720;2720;3665;2629
4365;1687;1687;2354;1696
4366;2189;2189;4674;2181
4367;3733;3733;2907;1103
4368;4040;4040;552;2370
4369;4314;4314;25;1111
4370;3134;3134;2793;2053
4371;5008;5008;1401;2916
4372;4303;4303;4974;944
4373;4045;4045;4247;2960
4374;4354;4354;1237;1443
4375;3789;3789;4317;2722
4376;3644;3644;1642;235
4377;2920;2920;629;771
4378;3391;3391;2020;1661
4379;2606;2606;471;2218
4380;4632;4632;4024;2299
4381;4435;4435;3947;2001
4382;4321;4321;1473;2930
4383;3813;3813;4643;1149
4384;3284;3284;379;2110
4385;3899;3899;585;1683
4386;6013;6013;4319;2393
4387;3592;3592;1434;884
4388;4670;4670;3539;118
4389;3993;3993;2090;774
4390;4135;4135;4934;1864
4391;4140;4140;1550;364
4392;6834;6834;2688;1765
4393;3906;3906;4230;2295
4394;2876;2876;3681;195
4395;3800;3800;1234;1154
4396;5761;5761;4574;2908
4397;5106;5106;35;726
4398;2793;2793;2458;1201
4399;3930;3930;3544;449
4400;5354;5354;1906;1919
4401;3540;3540;4746;1450
4402;4367;4367;2513;510
4403;3879;3879;4209;2450
4404;4277;4277;4887;2176
4405;2725;2725;331;929
4406;4029;4029;NULL;280
4407;6044;6044;721;1307
4408;5012;5012;910;999
4409;2502;2502;514;668
4410;4591;4591;3542;781
4411;3056;3056;3855;1736
4412;3651;3651;3088;695
4413;1960;1960;2592;1819
4414;3745;3745;1716;2462
4415;4679;4679;4206;1152
4416;2017;2017;4357;184
