pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
3351;1881;1881;2183;2205
3352;2655;2655;3121;1548
3353;2765;2765;934;2249
3354;1994;1994;4124;2039
3355;3533;3533;4076;2475
3356;2200;2200;4256;900
3357;4158;4158;1360;2227
3358;2614;2614;3047;537
3359;2187;2187;595;2427
3360;1655;1655;4349;1591
3361;2422;2422;1564;1387
3362;2692;2692;4472;292
3363;2991;2991;2114;603
3364;3094;3094;3282;1409
3365;2667;2667;3539;374
3366;2258;2258;1010;2007
3367;3032;3032;1390;1220
3368;3856;3856;3953;1336
3369;3585;3585;3495;2157
3370;2026;2026;1845;2206
3371;1288;1288;2668;543
3372;2203;2203;916;353
3373;3579;3579;89;566
3374;2280;2280;3836;1391
3375;3667;3667;4942;2205
3376;1392;1392;3413;2207
3377;4605;4605;2317;1082
3378;1170;1170;905;2075
3379;3356;3356;4710;872
3380;471;471;1025;2076
3381;8092;8092;4942;1880
3382;4477;4477;2720;987
3383;3013;3013;1951;1963
3384;3275;3275;4421;728
3385;3144;3144;4556;884
3386;2490;2490;3636;1916
3387;9839;9839;2090;579
3388;NULL;NULL;203;1722
3389;5157;5157;1773;1228
3390;2642;2642;3680;816
3391;2120;2120;4283;1945
3392;5487;5487;4562;264
3393;3044;3044;3202;1250
3394;2379;2379;4400;1649
3395;1757;1757;2645;372
3396;1879;1879;1921;NULL
3397;3059;3059;1944;1008
3398;792;792;4257;361
3399;4592;4592;560;2173
3400;1847;1847;3029;284
3401;3152;3152;4242;2423
3402;5194;5194;2530;2186
3403;2414;2414;3589;684
3404;9885;9885;103;1416
3405;7595;7595;1184;2345
3406;3135;3135;1266;215
3407;714;714;3031;1852
3408;6051;6051;2098;981
3409;2499;2499;4182;858
3410;4245;4245;663;2335
3411;1972;1972;1938;267
3412;125;125;455;2319
3413;2954;2954;3337;152
3414;2458;2458;4571;2166
3415;NULL;NULL;4408;350
3416;2315;2315;3844;2212
3417;4189;4189;2520;400
3418;4411;4411;2694;830
3419;4348;4348;3727;2375
3420;3714;3714;4904;525
3421;1018;1018;3920;958
3422;2420;2420;1186;1427
3423;3478;3478;2180;1999
3424;3030;3030;4816;107
3425;2817;2817;2563;1340
3426;5103;5103;3107;261
3427;2332;2332;2715;278
3428;4787;4787;689;1603
3429;2866;2866;1190;1418
3430;3405;3405;3021;1018
3431;2536;2536;1468;1197
3432;2741;2741;3061;1846
3433;3488;3488;344;1409
3434;2918;2918;1680;1790
3435;5766;5766;1784;949
3436;1956;1956;2412;2391
3437;2195;2195;4132;1195
3438;2369;2369;1848;2072
3439;4429;4429;3236;2118
3440;766;766;3289;512
3441;3785;3785;604;1533
3442;3967;3967;4992;935
3443;3513;3513;1021;2221
3444;3277;3277;1109;1888
3445;2085;2085;NULL;960
3446;1413;1413;1741;998
3447;3722;3722;3827;1793
3448;1361;1361;1224;599
3449;3597;3597;3632;900
3450;834;834;4993;1938
3451;748;748;3802;2473
3452;2532;2532;4401;177
3453;2227;2227;4251;486
3454;4358;4358;530;1648
3455;2493;2493;656;1827
3456;3702;3702;4109;995
3457;2848;2848;3055;187
3458;591;591;349;576
3459;2672;2672;3773;76
3460;1491;1491;2541;2084
3461;3715;3715;3078;2438
3462;1745;1745;3552;248
3463;3058;3058;2341;2064
3464;4206;4206;908;2341
3465;2530;2530;1161;1138
3466;7527;7527;4195;921
3467;2073;2073;3877;909
3468;1054;1054;110;863
3469;4864;4864;1657;1216
3470;1574;1574;2786;460
3471;2768;2768;1996;1016
3472;2877;2877;4713;829
3473;3070;3070;672;1213
3474;5435;5435;4459;1862
3475;2814;2814;437;1492
3476;1962;1962;4300;23
3477;2845;2845;3928;1707
3478;921;921;165;111
3479;2850;2850;1070;1648
3480;2976;2976;3075;341
3481;3947;3947;3736;968
3482;3332;3332;1883;2179
3483;3264;3264;4083;703
3484;2380;2380;697;1981
3485;2802;2802;2389;1045
3486;3169;3169;3620;1019
3487;4083;4083;2217;1360
3488;3791;3791;2531;2262
3489;3007;3007;4689;NULL
3490;2549;2549;2572;2463
3491;2945;2945;3729;2454
3492;3261;3261;2062;2203
3493;78;78;359;619
3494;3220;3220;4307;1995
3495;3904;3904;158;33
3496;2450;2450;4737;575
3497;3187;3187;3264;1284
3498;4082;4082;4084;1372
3499;1142;1142;4861;2381
3500;3716;3716;1915;749
3501;3114;3114;2864;38
3502;2355;2355;3717;89
3503;4003;4003;4568;NULL
3504;4325;4325;845;930
3505;2204;2204;2997;1884
3506;2707;2707;4089;439
3507;4222;4222;3729;921
3508;3372;3372;4793;1644
3509;2479;2479;92;1465
3510;4025;4025;1357;1124
3511;3938;3938;180;156
3512;3828;3828;2890;1804
3513;2335;2335;4279;1789
3514;9575;9575;698;76
3515;611;611;3806;1429
3516;2632;2632;1194;2235
3517;2724;2724;4470;1115
3518;3892;3892;1643;259
3519;3110;3110;3519;2046
3520;2126;2126;2541;83
3521;4740;4740;1977;1295
3522;2269;2269;1346;118
3523;1224;1224;421;2062
3524;3368;3368;4085;1147
3525;1582;1582;4057;900
3526;1159;1159;4934;1262
3527;1117;1117;4354;757
3528;3426;3426;1365;397
3529;5266;5266;4300;1334
3530;3837;3837;700;1179
3531;5306;5306;1036;1287
3532;4057;4057;4845;207
3533;2529;2529;304;1152
3534;2882;2882;4156;1826
3535;3544;3544;210;1862
3536;1922;1922;18;1609
3537;3331;3331;2316;252
3538;4022;4022;3237;38
3539;770;770;2701;295
3540;3111;3111;3300;263
3541;497;497;4892;1059
3542;4052;4052;2425;1901
3543;2894;2894;2438;2054
3544;2890;2890;3332;235
3545;1457;1457;2391;2106
3546;3950;3950;839;659
3547;3477;3477;2783;664
3548;3483;3483;4661;2127
3549;3226;3226;501;1691
3550;1095;1095;3964;2261
3551;1257;1257;267;1418
3552;3268;3268;1620;316
3553;2607;2607;564;1738
3554;2562;2562;2319;1288
3555;2630;2630;4938;1085
3556;4457;4457;1518;630
3557;2962;2962;3295;476
3558;5315;5315;482;1442
3559;4790;4790;1788;29
3560;1600;1600;3063;621
3561;3422;3422;4736;2182
3562;61;61;NULL;523
3563;3069;3069;2363;310
3564;2960;2960;492;286
3565;3992;3992;4392;2338
3566;3494;3494;321;2449
3567;5773;5773;336;651
3568;4070;4070;2585;2464
3569;3370;3370;123;714
3570;4413;4413;488;2320
3571;2387;2387;3787;1983
3572;5856;5856;3879;1077
3573;2759;2759;1232;2464
3574;3769;3769;3943;1782
3575;2916;2916;218;1524
3576;3154;3154;2649;1895
3577;2539;2539;4553;565
3578;2889;2889;3908;1827
3579;2287;2287;2090;1542
3580;2584;2584;1694;240
3581;4689;4689;3218;598
3582;452;452;2151;1131
3583;3287;3287;4693;1207
3584;3344;3344;864;1573
3585;2365;2365;335;2261
3586;2336;2336;432;971
3587;3428;3428;4416;970
3588;485;485;4280;2364
3589;3206;3206;2986;741
3590;4099;4099;4219;1231
3591;414;414;3693;1132
3592;3270;3270;1723;1310
3593;2624;2624;1833;8
3594;5494;5494;1448;2175
3595;2413;2413;4639;582
3596;3346;3346;3565;535
3597;5097;5097;2529;1590
3598;2867;2867;1933;1767
3599;NULL;NULL;3047;398
3600;3077;3077;3010;2158
3601;2990;2990;2055;NULL
3602;3986;3986;3254;7
3603;2752;2752;2660;701
3604;1721;1721;4173;1412
3605;3917;3917;1715;1871
3606;5024;5024;85;278
3607;3569;3569;4036;341
3608;410;410;2677;352
3609;3157;3157;346;2456
3610;3916;3916;4670;2265
3611;4422;4422;384;1691
3612;4081;4081;2610;65
3613;4804;4804;1204;1150
3614;2594;2594;3789;2401
3615;3130;3130;3571;2289
3616;3838;3838;912;23
3617;2770;2770;42;1051
3618;2931;2931;1499;1817
3619;3236;3236;156;1238
3620;2175;2175;3959;525
3621;3312;3312;905;1367
3622;3022;3022;1057;1478
3623;1538;1538;4600;788
3624;3780;3780;904;1723
3625;4446;4446;1795;1984
3626;3335;3335;2063;1187
3627;2141;2141;2045;672
3628;3204;3204;4784;1068
3629;2003;2003;4305;289
3630;5137;5137;1654;1200
3631;2891;2891;120;989
3632;5090;5090;2620;304
3633;3295;3295;861;1298
3634;1827;1827;4081;1428
3635;4122;4122;4640;1885
3636;2601;2601;4964;233
3637;2213;2213;4491;2397
3638;2471;2471;520;2219
3639;2185;2185;4149;1836
3640;3572;3572;250;1295
3641;3532;3532;1397;1920
3642;6930;6930;1739;619
3643;4799;4799;3934;1014
3644;4076;4076;3316;99
3645;79;79;3834;1550
3646;5229;5229;1082;1166
3647;639;639;519;2482
3648;3798;3798;3045;1409
3649;4152;4152;2878;219
3650;2968;2968;3726;2151
3651;4234;4234;3522;2031
3652;2736;2736;1029;1218
3653;3471;3471;1776;352
3654;2303;2303;4088;1242
3655;3843;3843;2105;1532
3656;3543;3543;997;679
3657;1567;1567;3655;1720
3658;3595;3595;1755;1479
3659;3031;3031;2377;1929
3660;131;131;4652;683
3661;571;571;3040;2106
3662;5834;5834;4253;1774
3663;3765;3765;3373;62
3664;6039;6039;3692;1256
3665;3150;3150;4550;1275
3666;3113;3113;2765;1386
3667;3618;3618;1749;1267
3668;3217;3217;2124;2222
3669;2836;2836;4149;516
3670;4002;4002;3608;2056
3671;6633;6633;1421;126
3672;3081;3081;4523;1332
3673;3600;3600;2350;2481
3674;4063;4063;4906;2444
3675;1846;1846;2562;1106
3676;3352;3352;4167;747
3677;1746;1746;2123;464
3678;1851;1851;1284;688
3679;1554;1554;2071;172
3680;3383;3383;713;818
3681;3629;3629;1544;1206
3682;1304;1304;4001;1763
3683;3296;3296;1906;848
3684;2704;2704;578;638
3685;3501;3501;3133;1670
3686;3907;3907;4091;2271
3687;3645;3645;843;2452
3688;3593;3593;1773;56
3689;2583;2583;1975;2397
3690;1251;1251;3642;1205
3691;4815;4815;1308;1013
3692;3027;3027;2736;918
3693;3570;3570;3144;290
3694;1309;1309;4498;1153
3695;858;858;2211;1689
3696;3225;3225;2145;145
3697;1265;1265;3366;557
3698;2809;2809;242;2259
3699;9586;9586;3767;1324
3700;3711;3711;1068;164
3701;2806;2806;4334;2399
3702;3167;3167;3395;259
3703;5196;5196;3896;893
3704;4947;4947;4270;664
3705;1955;1955;2305;2025
3706;4448;4448;3999;698
3707;4244;4244;3680;1238
3708;NULL;NULL;1870;409
3709;2798;2798;1526;135
3710;3504;3504;2938;784
3711;3425;3425;3875;214
3712;2644;2644;2371;1031
3713;4281;4281;4685;1306
3714;3302;3302;1663;1110
3715;4200;4200;3108;1978
3716;2575;2575;4040;342
3717;2283;2283;2346;926
3718;2586;2586;2795;1924
3719;3249;3249;558;2086
3720;420;420;458;1505
3721;1451;1451;1922;1435
3722;2469;2469;4976;1211
3723;35;35;148;2326
3724;4734;4734;507;1811
3725;4573;4573;2299;1042
3726;4129;4129;3685;1709
3727;4996;4996;1379;1042
3728;1127;1127;2853;1328
3729;954;954;2695;754
3730;5511;5511;416;961
3731;1072;1072;800;190
3732;9901;9901;1881;NULL
3733;3617;3617;2518;706
3734;6108;6108;1002;1865
3735;4374;4374;1380;8
3736;4356;4356;3149;920
3737;3444;3444;104;946
3738;3862;3862;2636;870
3739;1636;1636;3273;184
3740;4379;4379;4134;1114
3741;3796;3796;411;971
3742;3173;3173;3973;1033
3743;3746;3746;247;NULL
3744;4849;4849;4037;2043
3745;2862;2862;4768;2421
3746;2199;2199;3938;1613
3747;2853;2853;3052;990
3748;3850;3850;1480;2483
3749;4820;4820;1389;2112
3750;2762;2762;3171;1680
3751;2795;2795;4799;1675
3752;3474;3474;571;1346
3753;2967;2967;4684;1720
3754;2037;2037;3309;1133
3755;2171;2171;4147;172
3756;2714;2714;4358;2319
3757;3449;3449;3246;1230
3758;2870;2870;3389;1187
3759;4136;4136;1971;434
3760;3506;3506;3620;1582
3761;3484;3484;2620;2122
3762;2314;2314;827;315
3763;1247;1247;4175;2157
3764;1738;1738;1109;2410
3765;6036;6036;2138;2155
3766;4744;4744;1993;1675
3767;2347;2347;4854;593
3768;2196;2196;3682;2009
3769;3358;3358;283;1667
3770;2504;2504;4959;1298
3771;2528;2528;3936;190
3772;3985;3985;4711;1032
3773;3611;3611;4522;1973
3774;1978;1978;1425;741
3775;3613;3613;46;809
3776;2326;2326;2949;1115
3777;3555;3555;4729;472
3778;3243;3243;1112;1892
3779;2431;2431;740;1291
3780;798;798;3361;712
3781;NULL;NULL;633;820
3782;4440;4440;4900;1060
3783;5777;5777;1463;2098
3784;2440;2440;4524;1862
3785;2331;2331;618;2154
3786;4198;4198;229;1908
3787;3937;3937;2198;1741
3788;885;885;4209;1557
3789;3896;3896;1856;534
3790;3552;3552;2022;2046
3791;1747;1747;4904;1279
3792;4000;4000;1716;2233
3793;3786;3786;665;511
3794;1979;1979;4654;1788
3795;5801;5801;1514;562
3796;2835;2835;4585;799
3797;3977;3977;4799;1315
3798;4398;4398;4138;1123
3799;6576;6576;1899;2388
3800;4288;4288;2774;745
3801;5640;5640;4085;1020
3802;4852;4852;4371;1482
3803;1249;1249;1196;815
3804;4681;4681;1430;813
3805;5091;5091;4236;1490
3806;2977;2977;87;643
3807;2919;2919;1050;1874
3808;9235;9235;3258;978
3809;1008;1008;3262;324
3810;3669;3669;1197;1557
3811;2522;2522;4630;1847
3812;3455;3455;2134;1838
3813;4301;4301;2648;2397
3814;3596;3596;3610;2223
3815;4087;4087;2987;762
3816;4119;4119;2720;1061
3817;4507;4507;4364;718
3818;2829;2829;4651;294
3819;4037;4037;490;255
3820;1446;1446;1908;247
3821;1982;1982;4796;2435
3822;1426;1426;644;1536
3823;2533;2533;1825;1475
3824;1893;1893;3262;2121
3825;3292;3292;55;19
3826;503;503;2219;458
3827;4932;4932;4046;520
3828;3015;3015;4869;184
3829;3887;3887;4911;178
3830;3472;3472;461;10
3831;3486;3486;3151;2301
3832;3408;3408;590;1849
3833;3867;3867;4213;2005
3834;9820;9820;2967;545
3835;3823;3823;4277;2193
3836;7552;7552;1263;1839
3837;2278;2278;3704;244
3838;2448;2448;32;1284
3839;5690;5690;288;372
3840;3939;3939;530;1510
3841;3509;3509;4180;34
3842;2153;2153;3940;762
3843;2732;2732;947;1233
3844;4205;4205;658;1477
3845;3653;3653;2393;199
3846;2816;2816;2769;1941
3847;3949;3949;4068;2336
3848;880;880;2055;789
3849;3399;3399;1666;1026
3850;5868;5868;3794;2002
3851;3464;3464;221;80
3852;3659;3659;147;1021
3853;3943;3943;3648;868
3854;6768;6768;4992;2141
3855;3096;3096;2979;811
3856;2935;2935;3441;1984
3857;3615;3615;2545;7
3858;4180;4180;2934;1195
3859;3441;3441;1375;793
3860;3575;3575;2016;1032
3861;3496;3496;1042;122
3862;3635;3635;1181;1689
3863;3435;3435;3348;799
3864;4018;4018;2800;314
3865;3212;3212;3047;1757
3866;4191;4191;4039;2498
3867;2727;2727;2922;2333
3868;3224;3224;4682;1852
3869;3315;3315;4333;29
3870;1656;1656;1724;1423
3871;1874;1874;4017;816
3872;3761;3761;4331;1934
3873;5264;5264;4363;2422
3874;3258;3258;4960;1245
3875;3693;3693;2729;212
3876;4516;4516;855;1672
3877;4813;4813;4698;303
3878;3260;3260;1166;2499
3879;4508;4508;869;1921
3880;2095;2095;2287;578
3881;3915;3915;3152;622
3882;4282;4282;1990;2231
3883;3309;3309;3202;1659
3884;5564;5564;1117;677
3885;3817;3817;240;2430
3886;6121;6121;3003;1279
3887;5018;5018;1943;981
3888;5714;5714;4222;2365
3889;3042;3042;4988;2235
3890;5920;5920;836;209
3891;1101;1101;3718;1831
3892;3490;3490;769;1550
3893;3605;3605;3658;491
3894;4559;4559;3272;1840
3895;3537;3537;4489;1388
3896;3316;3316;2998;845
3897;3410;3410;592;2464
3898;3577;3577;NULL;919
3899;3122;3122;3147;2220
3900;3087;3087;2612;202
3901;2959;2959;3354;2109
3902;3247;3247;4848;484
3903;2958;2958;4386;759
3904;1864;1864;2722;2103
3905;4207;4207;4943;1185
3906;5044;5044;4777;647
3907;3165;3165;890;1099
3908;3097;3097;784;2123
3909;4784;4784;3688;1928
3910;3469;3469;2263;1639
3911;991;991;2123;1681
3912;1160;1160;3744;9
3913;2288;2288;1378;1775
3914;3364;3364;2065;NULL
3915;3431;3431;4088;215
3916;3311;3311;3865;410
3917;2574;2574;4052;391
3918;4078;4078;2980;30
3919;4492;4492;2230;122
3920;5274;5274;2560;384
3921;3851;3851;43;478
3922;3328;3328;2096;1516
3923;3762;3762;3701;2468
3924;2566;2566;4694;2117
3925;6946;6946;3497;2321
3926;3347;3347;3006;2092
3927;3088;3088;3248;1767
3928;3692;3692;672;1443
3929;2678;2678;1091;582
3930;3492;3492;471;2358
3931;2609;2609;4731;1867
3932;5686;5686;263;1709
3933;334;334;1550;1884
3934;4980;4980;3555;279
3935;3216;3216;2515;1719
3936;5373;5373;2440;970
3937;2873;2873;3766;138
3938;2455;2455;4268;1472
3939;6855;6855;3259;2056
3940;3215;3215;1340;1992
3941;6968;6968;4350;1783
3942;3936;3936;2219;180
3943;3231;3231;3256;1359
3944;1190;1190;1958;437
3945;2577;2577;2864;595
3946;3583;3583;2092;1028
3947;2541;2541;2339;1822
3948;4115;4115;3704;2276
3949;2885;2885;4570;275
3950;2938;2938;4408;1430
3951;2176;2176;437;996
3952;4147;4147;17;815
3953;2364;2364;3362;2341
3954;3487;3487;586;534
3955;103;103;2569;1742
3956;3238;3238;1258;1186
3957;3835;3835;1146;2142
3958;3424;3424;4693;NULL
3959;4608;4608;4226;867
3960;2394;2394;1937;939
3961;3802;3802;1529;10
3962;1201;1201;218;1918
3963;3884;3884;4694;1704
3964;2742;2742;3217;517
3965;1819;1819;2532;2265
3966;3447;3447;1860;60
3967;398;398;2193;2431
3968;2289;2289;2824;2297
3969;1250;1250;4551;2230
3970;3406;3406;1648;NULL
3971;6970;6970;98;55
3972;2708;2708;4784;1746
3973;1161;1161;4722;271
3974;4439;4439;890;1420
3975;9834;9834;3210;474
3976;6978;6978;2825;630
3977;2780;2780;3840;1102
3978;4007;4007;1742;297
3979;4613;4613;1829;157
3980;5109;5109;1404;2031
3981;753;753;666;1522
3982;3531;3531;4544;1292
3983;4664;4664;1102;269
3984;1915;1915;1683;1992
3985;1004;1004;34;1167
3986;6992;6992;4713;1652
3987;1195;1195;1901;1362
3988;3392;3392;964;1052
3989;8667;8667;985;1868
3990;3742;3742;1256;1350
3991;3704;3704;1293;1038
3992;2846;2846;4074;532
3993;3670;3670;42;1328
3994;4894;4894;1322;1771
3995;5783;5783;4812;533
3996;4626;4626;4132;2046
3997;4409;4409;2525;73
3998;3931;3931;39;78
3999;494;494;4427;2164
4000;3235;3235;1004;1595
4001;4983;4983;4900;376
4002;3246;3246;4516;664
4003;2559;2559;4154;1232
4004;4157;4157;2922;2093
4005;3281;3281;4309;2220
4006;4682;4682;653;1030
4007;3040;3040;296;1158
4008;4364;4364;2472;2076
4009;4638;4638;2377;341
4010;4796;4796;4745;1711
4011;3972;3972;2418;1933
4012;2984;2984;4405;1444
4013;3643;3643;2863;1029
4014;3480;3480;2821;111
4015;4253;4253;1270;1845
4016;385;385;1985;2147
4017;2201;2201;4116;2241
4018;4204;4204;3010;2427
4019;3064;3064;3183;536
4020;3382;3382;2819;1365
4021;1635;1635;NULL;902
4022;2820;2820;4960;1509
4023;9991;9991;1229;563
4024;2861;2861;1838;947
4025;5053;5053;3294;1192
4026;2295;2295;355;2024
4027;3244;3244;1024;417
4028;3966;3966;4742;1001
4029;4210;4210;3399;887
4030;3250;3250;1078;929
4031;3535;3535;4078;556
4032;3259;3259;299;1023
4033;1058;1058;3801;633
4034;8154;8154;2316;1062
4035;3381;3381;825;1654
4036;3149;3149;1505;857
4037;7120;7120;1151;60
4038;2313;2313;389;677
4039;4730;4730;3181;2273
4040;2174;2174;2375;136
4041;3522;3522;4381;493
4042;4185;4185;4416;1787
4043;1513;1513;4429;711
4044;4384;4384;3588;156
4045;8546;8546;1241;1917
4046;4093;4093;3839;2094
4047;4421;4421;1889;2004
4048;3538;3538;1211;1217
4049;2038;2038;2222;2426
4050;7211;7211;51;886
4051;3666;3666;2826;2305
4052;2839;2839;16;147
4053;7852;7852;4515;2042
4054;4678;4678;1856;798
4055;3876;3876;1607;693
4056;3749;3749;1044;1368
4057;2435;2435;3671;101
4058;3841;3841;2677;284
4059;3855;3855;860;900
4060;1490;1490;2566;196
4061;3836;3836;3284;613
4062;3083;3083;911;157
4063;NULL;NULL;1898;1188
4064;4525;4525;1393;1912
4065;3090;3090;3299;1154
4066;3547;3547;4445;910
4067;4420;4420;3617;810
4068;2951;2951;2088;2467
4069;4994;4994;2037;957
4070;1571;1571;1316;988
4071;4368;4368;118;2086
4072;4628;4628;1596;1563
4073;2416;2416;934;154
4074;4390;4390;635;399
4075;4751;4751;3802;872
4076;5054;5054;3404;1615
4077;4114;4114;530;798
4078;3718;3718;2641;406
4079;2616;2616;597;1531
4080;3869;3869;4456;1599
4081;4633;4633;3467;19
4082;3536;3536;4814;1700
4083;2543;2543;2520;1075
4084;3026;3026;3347;0
4085;3528;3528;3253;1125
4086;1641;1641;4062;409
4087;4424;4424;784;1481
4088;3703;3703;1944;2335
4089;5317;5317;708;369
4090;2779;2779;4781;285
4091;4299;4299;2834;756
4092;4215;4215;3475;2276
4093;4466;4466;4530;2278
4094;3625;3625;615;2077
4095;5191;5191;4091;2024
4096;5841;5841;3470;336
4097;8368;8368;2518;599
4098;3679;3679;NULL;1299
4099;3465;3465;3036;1502
4100;4554;4554;289;1007
4101;4515;4515;1796;1283
4102;4329;4329;221;2038
4103;4528;4528;4801;259
4104;2979;2979;4174;1438
4105;4458;4458;905;1301
4106;4221;4221;4933;741
4107;3831;3831;1230;2494
4108;5046;5046;4083;1643
4109;1305;1305;3880;2427
4110;2928;2928;3055;1578
4111;3818;3818;3204;570
4112;3034;3034;514;2196
4113;2114;2114;1029;1254
4114;2464;2464;2079;1801
4115;3777;3777;1405;176
4116;2049;2049;4100;1414
4117;1871;1871;3471;1582
4118;3925;3925;3392;1187
4119;3193;3193;3551;787
4120;6262;6262;3141;745
4121;7056;7056;4237;1929
4122;3803;3803;3661;976
4123;4308;4308;1672;2097
4124;4643;4643;1379;672
4125;3636;3636;2257;232
4126;3384;3384;3482;2310
4127;1596;1596;1644;1786
4128;1076;1076;2066;578
4129;4284;4284;318;876
4130;5446;5446;1545;536
4131;3290;3290;331;1016
4132;6048;6048;885;1999
4133;5023;5023;2495;1404
4134;3898;3898;2352;523
4135;2837;2837;3801;315
4136;3367;3367;4234;482
4137;3662;3662;3666;1440
4138;5465;5465;639;2138
4139;6835;6835;1614;1200
4140;4355;4355;3415;383
4141;NULL;NULL;2023;415
4142;5427;5427;4979;2339
4143;3872;3872;1905;2409
4144;4879;4879;3890;1292
4145;3498;3498;2505;2216
4146;3799;3799;4267;1060
4147;3922;3922;1804;1022
4148;3741;3741;1395;476
4149;4328;4328;3125;1900
4150;3683;3683;1515;610
4151;1511;1511;619;1254
4152;2776;2776;77;1912
4153;4102;4102;3968;511
4154;3760;3760;4896;757
4155;3308;3308;1052;1579
4156;5907;5907;3136;307
4157;2749;2749;3549;2441
4158;3354;3354;3421;2088
4159;3166;3166;1917;1206
4160;3827;3827;2424;1491
4161;3564;3564;3289;1456
4162;4558;4558;4164;1916
4163;3548;3548;3764;766
4164;2763;2763;2334;1891
4165;2730;2730;2723;561
4166;17;17;2318;1071
4167;3941;3941;3020;792
4168;6530;6530;3677;731
4169;4266;4266;3279;1485
4170;2301;2301;2171;2195
4171;3602;3602;433;2474
4172;1825;1825;2832;1945
4173;5636;5636;1778;2488
4174;4118;4118;136;404
4175;5572;5572;1117;330
4176;5532;5532;4258;2091
4177;5430;5430;1755;1067
4178;5006;5006;2783;805
4179;1286;1286;3875;957
4180;2834;2834;2990;1672
4181;3612;3612;1677;1288
4182;3676;3676;248;1309
4183;1769;1769;3942;NULL
4184;5675;5675;3804;1178
4185;4501;4501;926;265
4186;3806;3806;254;1782
4187;6941;6941;1917;1605
4188;5150;5150;2600;1488
4189;23;23;1300;647
4190;4897;4897;664;1445
4191;7501;7501;684;8
4192;5066;5066;245;541
4193;4278;4278;3722;1852
4194;3736;3736;4190;931
4195;2406;2406;125;2209
4196;5639;5639;2859;1428
4197;5534;5534;1215;1000
4198;5617;5617;4571;1572
4199;2033;2033;1166;517
4200;1964;1964;186;730
4201;3874;3874;1246;1144
4202;4214;4214;3128;268
4203;4706;4706;3117;291
4204;5126;5126;953;1491
4205;3251;3251;1081;2206
4206;2660;2660;2788;636
4207;3413;3413;3299;1809
4208;3590;3590;3832;1925
4209;4979;4979;3778;107
4210;3099;3099;1794;426
4211;2069;2069;1381;1988
4212;3921;3921;766;1740
4213;6226;6226;4547;1635
4214;3234;3234;3927;1131
4215;3632;3632;746;2034
4216;2551;2551;3041;203
4217;3672;3672;222;146
4218;1300;1300;4961;737
4219;5031;5031;1408;500
4220;2613;2613;2469;108
4221;7033;7033;400;1457
4222;2661;2661;420;2084
4223;1836;1836;2377;145
4224;3755;3755;2614;1786
4225;4049;4049;1487;1477
4226;2268;2268;188;1653
4227;3734;3734;4110;621
4228;4311;4311;2588;1014
4229;5141;5141;10;278
4230;3546;3546;3258;1476
4231;3073;3073;3043;1830
4232;5065;5065;2184;518
4233;3574;3574;1617;550
4234;3107;3107;3688;75
4235;3665;3665;1744;2313
