ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
2799;9728;9728;9465;20040,05882
2800;2007;2007;316;1230,169763
2801;4452;4452;7288;13419,3566
2802;2104;2104;9938;24280,12955
2803;2407;2407;9694;8347,836746
2804;2605;2605;703;18535,68532
2805;1671;1671;9609;19118,90086
2806;4490;4490;6667;48267,55407
2807;1503;1503;990;18852,39706
2808;1902;1902;9974;21718,35565
2809;1670;1670;3721;3705,561139
2810;2402;2402;6913;3317,242699
2811;1145;1145;799;853,236346
2812;3098;3098;5720;25118,00885
2813;1611;1611;NULL;21513,20538
2814;3079;3079;1655;1941,068588
2815;521;521;1404;27969,49727
2816;1255;1255;7725;19592,84794
2817;2411;2411;3253;15398,37113
2818;2497;2497;9000;32839,42097
2819;1144;1144;6248;31568,48961
2820;2547;2547;920;8180,078891
2821;5243;5243;7064;34768,28019
2822;3984;3984;4305;16823,67898
2823;1880;1880;8712;1553,845313
2824;1334;1334;6898;39874,87417
2825;3143;3143;6489;5620,800008
2826;3269;3269;3087;47260,39003
2827;2608;2608;5653;18353,26525
2828;2917;2917;18;8878,697948
2829;2412;2412;8652;14735,62399
2830;3351;3351;5140;37570,98109
2831;1726;1726;4965;15600,4523
2832;2978;2978;8399;12876,57079
2833;3671;3671;5356;48990,96517
2834;3549;3549;2671;5334,131352
2835;2929;2929;5844;16460,20814
2836;2447;2447;3395;20247,19066
2837;5996;5996;9036;9881,231217
2838;2405;2405;8473;13752,46207
2839;4286;4286;9291;49017,96812
2840;852;852;8765;22911,47428
2841;2339;2339;7509;31761,43124
2842;5470;5470;4591;27647,35808
2843;3109;3109;3490;11651,16623
2844;1187;1187;3064;37166,14679
2845;2250;2250;5723;18581,20147
2846;1831;1831;5970;8381,29132
2847;2404;2404;2790;3988,709
2848;3446;3446;2484;19095,45547
2849;3453;3453;8600;3298,492522
2850;3127;3127;7749;18588,58928
2851;2734;2734;8614;14666,81381
2852;2011;2011;1480;38953,67253
2853;1941;1941;4020;35424,21881
2854;2757;2757;6496;11859,97993
2855;2487;2487;2400;16461,88957
2856;3185;3185;6012;46595,67762
2857;2582;2582;8576;22726,28423
2858;1035;1035;3040;18472,96258
2859;969;969;3204;12914,88531
2860;2312;2312;7616;21858,51083
2861;3701;3701;3956;29914,28882
2862;2244;2244;6649;9973,699115
2863;1346;1346;2338;6982,731659
2864;2418;2418;4833;16134,58005
2865;2147;2147;8757;37716,7904
2866;2309;2309;8514;37976,66556
2867;2459;2459;5443;26127,04368
2868;2903;2903;3048;16179,07403
2869;2263;2263;5811;35480,86045
2870;2489;2489;8010;7722,306604
2871;527;527;8689;9711,616724
2872;1756;1756;4780;1645,909064
2873;5069;5069;9710;33821,45284
2874;4654;4654;7483;8657,015329
2875;1680;1680;3411;26418,64765
2876;3520;3520;2473;7120,922118
2877;3481;3481;815;5172,512753
2878;2443;2443;5648;14387,69852
2879;3161;3161;1175;21293,6727
2880;1169;1169;519;47239,50869
2881;3560;3560;296;43271,68103
2882;3000;3000;3168;49257,80978
2883;2172;2172;1418;5580,205426
2884;2298;2298;903;46147,03471
2885;3882;3882;6527;22904,16729
2886;9984;9984;3484;26646,77977
2887;1813;1813;4379;27452,35198
2888;2158;2158;8861;37130,98524
2889;1568;1568;270;38872,24178
2890;3086;3086;9833;19864,53052
2891;3181;3181;4820;47520,90643
2892;433;433;5996;41408,26864
2893;5313;5313;5268;837,5767622
2894;2884;2884;1674;27159,45729
2895;1859;1859;4809;42997,18546
2896;2016;2016;860;21787,73213
2897;3168;3168;2253;20664,62642
2898;4600;4600;8657;45516,58619
2899;1598;1598;4307;49449,35639
2900;2231;2231;7209;30604,53591
2901;2433;2433;526;32254,24764
2902;1362;1362;9742;37809,63497
2903;1818;1818;6674;33614,59502
2904;9960;9960;589;45576,18592
2905;2832;2832;9060;8876,972557
2906;3325;3325;3833;13020,90474
2907;2740;2740;1771;5132,219687
2908;2427;2427;6537;26767,20348
2909;1706;1706;3084;35441,33228
2910;3195;3195;9928;9340,967452
2911;2105;2105;5197;41423,16486
2912;3267;3267;2927;8338,585709
2913;2374;2374;1865;47179,28988
2914;4581;4581;2685;15675,37662
2915;1873;1873;7319;28586,82979
2916;2371;2371;787;30656,47903
2917;4060;4060;5230;4393,493689
2918;2686;2686;1435;10835,69695
2919;802;802;8307;43230,41276
2920;2191;2191;5273;11070,01063
2921;2363;2363;4135;10524,31358
2922;1973;1973;6583;38996,05844
2923;3712;3712;2778;27306,83225
2924;1456;1456;5979;15616,32993
2925;NULL;NULL;3190;10201,40017
2926;2691;2691;2692;18303,34809
2927;2728;2728;9513;808,3323021
2928;2854;2854;8035;6661,99555
2929;2719;2719;2674;15659,82987
2930;3265;3265;2551;4630,91552
2931;1782;1782;220;36456,2957
2932;4509;4509;2158;9655,926567
2933;2664;2664;1341;14938,34214
2934;2540;2540;3966;40689,13678
2935;1440;1440;9993;14985,26105
2936;2811;2811;555;5462,046063
2937;2270;2270;6495;15643,21477
2938;3603;3603;829;10004,01951
2939;2168;2168;1843;37270,06215
2940;4352;4352;2693;9883,262548
2941;4736;4736;1712;21514,56008
2942;4218;4218;7842;685,1485002
2943;1242;1242;5776;1689,65296
2944;2245;2245;342;29531,27433
2945;4079;4079;4636;28441,36566
2946;3619;3619;1892;NULL
2947;3499;3499;4131;39182,32072
2948;NULL;NULL;2582;44228,97876
2949;4651;4651;4355;35162,20014
2950;2205;2205;4022;48572,6275
2951;1085;1085;5630;12340,70643
2952;3343;3343;817;17394,23844
2953;2792;2792;350;9828,929468
2954;5254;5254;9034;2286,173428
2955;1649;1649;3074;38379,34576
2956;656;656;3943;20080,22234
2957;1420;1420;6964;43258,1892
2958;3951;3951;694;10502,80273
2959;2675;2675;7400;17998,26509
2960;4499;4499;6367;35374,78574
2961;1335;1335;4321;40573,62447
2962;3119;3119;3737;12212,57244
2963;8438;8438;3863;48470,22414
2964;2654;2654;533;11107,37362
2965;3198;3198;9708;30810,41676
2966;1629;1629;3039;22884,67175
2967;4463;4463;1586;31767,2383
2968;2463;2463;7899;43400,24357
2969;3505;3505;2693;6490,153101
2970;618;618;6764;690,1155695
2971;2688;2688;4292;23124,78373
2972;1188;1188;4401;15013,26427
2973;1401;1401;9592;44389,47418
2974;297;297;5614;23565,63479
2975;861;861;3560;33347,15021
2976;2709;2709;6293;39555,45055
2977;3849;3849;807;9839,165076
2978;2492;2492;2435;37306,40548
2979;2679;2679;1342;47775,55792
2980;2808;2808;1297;37174,96427
2981;2921;2921;8562;NULL
2982;4394;4394;6930;21019,07945
2983;2561;2561;3679;24074,36933
2984;2070;2070;8652;15646,13216
2985;3271;3271;6921;8089,368049
2986;1733;1733;9403;3319,123435
2987;2403;2403;1807;37236,67708
2988;1667;1667;2307;26627,36623
2989;3012;3012;892;7369,75314
2990;3041;3041;6049;26558,99638
2991;3171;3171;3591;20608,91444
2992;3104;3104;5800;21727,07185
2993;1787;1787;3429;44959,24334
2994;1354;1354;5476;47644,94968
2995;3694;3694;8372;24629,23377
2996;2305;2305;7976;46696,43768
2997;3468;3468;NULL;47670,69011
2998;2858;2858;3979;23044,33595
2999;4939;4939;5243;39577,77488
3000;1439;1439;635;20879,2362
3001;9641;9641;1597;6646,602581
3002;4012;4012;306;46674,12736
3003;3697;3697;6232;45782,07715
3004;7591;7591;9890;37738,82565
3005;2123;2123;7592;34472,08457
3006;2703;2703;9730;25447,84377
3007;2791;2791;1229;47327,44216
3008;2628;2628;1226;23004,76426
3009;4726;4726;4737;36263,29467
3010;3935;3935;5473;18939,02322
3011;2828;2828;6781;48823,89521
3012;2325;2325;3136;10241,05726
3013;2773;2773;4529;5951,783716
3014;4067;4067;9353;12727,24481
3015;2098;2098;6102;30823,30082
3016;5606;5606;7806;14355,70629
3017;2207;2207;7392;16499,25514
3018;154;154;57;46566,44028
3019;2868;2868;5211;40380,85609
3020;2465;2465;3612;7788,25018
3021;3233;3233;305;43573,73968
3022;3345;3345;1231;46257,30552
3023;2480;2480;9279;24397,48516
3024;2228;2228;7007;16841,2472
3025;2247;2247;6644;35881,23866
3026;4199;4199;3172;28963,04372
3027;2491;2491;8492;28165,54039
3028;3183;3183;972;17368,31459
3029;512;512;4115;19760,24041
3030;3317;3317;7242;26869,19711
3031;3055;3055;5585;35676,4601
3032;2275;2275;2314;16511,1146
3033;2483;2483;5564;20261,39019
3034;2731;2731;1799;16427,16928
3035;95;95;9746;41128,95533
3036;2847;2847;991;40500,83691
3037;1980;1980;2329;25237,00231
3038;1424;1424;7040;36335,54368
3039;2057;2057;6088;31174,04759
3040;3445;3445;8922;32641,52428
3041;2056;2056;5692;NULL
3042;2637;2637;8176;5991,681272
3043;2974;2974;7070;14231,91282
3044;2550;2550;6834;40364,07156
3045;1517;1517;4111;38430,72992
3046;3684;3684;2913;27735,10117
3047;2535;2535;9063;10367,85718
3048;2638;2638;6448;15775,28814
3049;6417;6417;7327;32231,99853
3050;3178;3178;7671;16821,64886
3051;3411;3411;980;10273,52748
3052;2840;2840;7918;30197,18254
3053;1338;1338;8768;1104,249829
3054;4323;4323;1630;32663,47986
3055;2668;2668;330;31789,52471
3056;2304;2304;365;27305,49652
3057;2235;2235;1027;10389,29706
3058;2912;2912;9226;22276,64221
3059;2697;2697;3246;28940,82995
3060;9899;9899;4419;1857,586997
3061;304;304;1238;5509,040857
3062;570;570;256;NULL
3063;777;777;7111;47282,30338
3064;2823;2823;7496;29959,12758
3065;3342;3342;9889;3244,523845
3066;2971;2971;4466;9394,097565
3067;2895;2895;7572;33262,56312
3068;3037;3037;2729;32312,78061
3069;3390;3390;9607;39979,66707
3070;3240;3240;5111;39524,61443
3071;3713;3713;5477;21598,28947
3072;2790;2790;NULL;40322,46391
3073;3467;3467;352;39118,70399
3074;3969;3969;3969;30163,71146
3075;2050;2050;NULL;15392,39269
3076;2777;2777;6289;7739,33181
3077;3586;3586;7921;1796,568908
3078;2970;2970;2129;29341,82686
3079;2302;2302;4162;5893,233957
3080;615;615;2445;35966,75523
3081;4183;4183;2895;39106,14603
3082;3176;3176;3730;25513,38148
3083;3084;3084;4110;13187,75558
3084;4170;4170;2043;45933,54186
3085;3495;3495;3645;546,6657228
3086;7302;7302;6445;9486,712939
3087;2906;2906;6262;46672,01456
3088;2626;2626;7668;34572,21027
3089;514;514;3547;33847,63474
3090;2103;2103;3934;38471,86549
3091;620;620;1469;39121,67276
3092;2068;2068;9381;30739,65827
3093;2980;2980;9965;18224,1947
3094;2681;2681;3104;46296,17235
3095;3934;3934;3793;34477,95668
3096;3140;3140;1669;NULL
3097;2116;2116;7684;25665,00673
3098;897;897;5435;35359,2209
3099;2525;2525;1065;26032,5537
3100;6231;6231;9575;10987,38898
3101;4247;4247;6946;30969,97399
3102;3209;3209;9646;5168,166806
3103;6090;6090;5341;45422,32055
3104;3739;3739;6334;20388,19011
3105;1469;1469;6842;26250,6737
3106;NULL;NULL;2216;10633,70905
3107;2538;2538;2194;26499,18496
3108;951;951;627;21154,82349
3109;5474;5474;3948;33,47108142
3110;2291;2291;2478;35711,85713
3111;2755;2755;3710;24924,14805
3112;1676;1676;8201;29992,9558
3113;2294;2294;6204;47963,66966
3114;3705;3705;8583;4496,063108
3115;1277;1277;6330;36309,88697
3116;424;424;9517;39834,68392
3117;3784;3784;309;26344,20552
3118;1238;1238;9195;42321,28528
3119;3476;3476;6611;1348,761516
3120;4226;4226;665;29412,46185
3121;1723;1723;1233;43757,81091
3122;4300;4300;2220;12722,083
3123;3695;3695;919;48690,35284
3124;2825;2825;3638;48465,14587
3125;3752;3752;1259;1507,801587
3126;1356;1356;226;402,9416714
3127;3604;3604;5147;40858,6312
3128;2595;2595;2372;22098,26921
3129;631;631;6559;42822,53163
3130;1725;1725;2300;45685,75478
3131;3045;3045;8606;39727,38597
3132;1970;1970;2485;22380,11091
3133;3770;3770;1064;25764,01521
3134;2893;2893;NULL;18354,43788
3135;5010;5010;4587;24923,25996
3136;5383;5383;5499;30798,58843
3137;1689;1689;3250;43683,82548
3138;6066;6066;8390;5125,191368
3139;3473;3473;7776;36937,08188
3140;2696;2696;5202;35299,83281
3141;1139;1139;1429;24047,48077
3142;9815;9815;4251;38331,88945
3143;1200;1200;5634;46638,54348
3144;3794;3794;3719;48860,35314
3145;1308;1308;1068;8923,486694
3146;2676;2676;223;8478,909688
3147;2682;2682;3269;41158,0031
3148;4434;4434;3176;26243,59516
3149;2157;2157;1381;31914,30773
3150;2350;2350;6774;6461,488435
3151;3025;3025;4277;8133,751158
3152;2500;2500;1360;33343,72145
3153;NULL;NULL;8490;34010,45938
3154;2683;2683;8824;46620,09184
3155;4030;4030;399;17229,57807
3156;2143;2143;8342;18247,89099
3157;3508;3508;4725;6477,813961
3158;4165;4165;8726;46957,17469
3159;5173;5173;1702;18880,38852
3160;3750;3750;5075;25847,73203
3161;3400;3400;6615;19775,07785
3162;2949;2949;7069;4400,915748
3163;2382;2382;9822;28332,29186
3164;2926;2926;4069;4347,716297
3165;4921;4921;1648;45984,47117
3166;2908;2908;3873;2544,037137
3167;4164;4164;1225;4228,940585
3168;2869;2869;7137;29609,23178
3169;2851;2851;1617;29572,80315
3170;1042;1042;3083;5511,298545
3171;2578;2578;3080;46150,85844
3172;2617;2617;1126;21219,01415
3173;2843;2843;2533;5384,203398
3174;9694;9694;3992;16048,92871
3175;2983;2983;5181;5364,981087
3176;2324;2324;6415;5425,921458
3177;2923;2923;5599;16083,53952
3178;2596;2596;8502;49829,99971
3179;3156;3156;9852;39541,65917
3180;39;39;3415;43028,8919
3181;1931;1931;7991;9244,938572
3182;3427;3427;7051;14615,03604
3183;3657;3657;3765;40183,96148
3184;2930;2930;5599;36361,0432
3185;2658;2658;2282;37552,00363
3186;2519;2519;939;6383,664513
3187;2506;2506;115;38369,65153
3188;427;427;3661;29143,92337
3189;2297;2297;664;1124,859811
3190;3581;3581;NULL;6675,36897
3191;4378;4378;6246;24320,77447
3192;3038;3038;774;46726,65079
3193;3737;3737;4524;36244,80285
3194;1031;1031;6688;11089,34985
3195;2909;2909;2701;15524,75496
3196;1897;1897;8587;19646,56502
3197;2334;2334;4360;9999,597589
3198;1776;1776;4430;42290,82719
3199;2620;2620;1565;2875,881969
3200;1044;1044;2070;6379,449557
3201;3542;3542;7195;4249,969103
3202;1526;1526;8999;11548,77132
3203;3047;3047;6132;46670,79202
3204;4353;4353;1559;26403,00918
3205;1427;1427;8298;10310,62999
3206;2430;2430;3693;36914,737
3207;NULL;NULL;3150;27959,51805
3208;2219;2219;8827;17961,53068
3209;2293;2293;4497;41255,11075
3210;3076;3076;3642;11803,65661
3211;2670;2670;3984;2164,351476
3212;4648;4648;2742;6647,814255
3213;4345;4345;6223;7415,515514
3214;9546;9546;8875;25851,49662
3215;2822;2822;8288;16602,79346
3216;2084;2084;7085;5160,041808
3217;5649;5649;9565;14216,95427
3218;3698;3698;3304;41971,24866
3219;4005;4005;4222;16795,71267
3220;4151;4151;1786;39600,80666
3221;4992;4992;709;14174,38561
3222;2899;2899;3757;25085,01721
3223;3192;3192;7564;28484,37197
3224;3433;3433;6473;22897,43418
3225;2849;2849;5371;31190,52408
3226;1766;1766;2309;49424,20765
3227;NULL;NULL;8557;34974,21131
3228;4611;4611;4439;44294,85355
3229;2735;2735;9833;524,1737471
3230;1975;1975;5405;35718,41607
3231;4026;4026;820;45426,32387
3232;2565;2565;1985;23792,71233
3233;1444;1444;4034;46954,11774
3234;3071;3071;6432;33162,20962
3235;2838;2838;2656;38778,92279
3236;3005;3005;4416;47696,16725
3237;4487;4487;1859;17944,24402
3238;5577;5577;5491;13780,9523
3239;1750;1750;5467;26050,4132
3240;1904;1904;1906;637,2666222
3241;2020;2020;9133;28424,14646
3242;2436;2436;2113;20408,12085
3243;3189;3189;5619;37888,81262
3244;2461;2461;18;39321,2032
3245;4252;4252;6680;4511,017494
3246;2279;2279;3503;17672,96021
3247;2905;2905;4551;39311,13528
3248;4043;4043;5650;10393,30622
3249;2341;2341;8401;44486,55639
3250;1109;1109;5617;10364,71315
3251;1784;1784;9023;5429,610752
3252;26;26;1056;18028,34893
3253;4521;4521;207;25495,11452
3254;4792;4792;9779;13275,07531
3255;3563;3563;1360;42205,06395
3256;5186;5186;3437;29164,95189
3257;2864;2864;1435;33064,39935
3258;5457;5457;9660;23773,35784
3259;2857;2857;6188;45212,4851
3260;2944;2944;5988;10886,42234
3261;3438;3438;5137;1940,525697
3262;388;388;8711;33664,6645
3263;4246;4246;NULL;17437,35693
3264;2111;2111;8994;5536,694688
3265;1443;1443;9092;16377,33274
3266;2883;2883;2821;28371,63914
3267;3075;3075;1999;9693,696517
3268;2362;2362;8708;24253,3059
3269;2764;2764;9792;37072,57383
3270;4893;4893;6218;18906,62621
3271;868;868;3871;37215,79778
3272;9743;9743;5225;436,0019697
3273;2855;2855;4074;15920,83546
3274;3054;3054;7837;16158,44605
3275;2647;2647;2316;11176,6602
3276;2155;2155;2654;43766,26475
3277;1239;1239;8597;37196,2046
3278;2833;2833;8139;39163,16877
3279;7677;7677;7545;18386,41668
3280;3170;3170;9793;13517,56387
3281;2942;2942;1868;10113,07238
3282;2477;2477;7759;24580,90509
3283;474;474;2907;49808,29717
3284;2879;2879;6039;40159,46059
3285;2694;2694;4216;30288,80531
3286;3232;3232;6383;27397,97494
3287;2277;2277;9765;48297,59782
3288;2932;2932;1777;33679,04242
3289;1934;1934;4255;40957,14567
3290;6431;6431;5071;9613,970904
3291;2096;2096;9220;14631,7679
3292;4038;4038;2981;44170,88618
3293;3398;3398;2200;18568,46719
3294;3112;3112;9303;15163,99086
3295;2552;2552;NULL;48696,74093
3296;2473;2473;9480;44759,48196
3297;1828;1828;6769;2970,763926
3298;NULL;NULL;421;32352,11793
3299;3767;3767;3119;22943,87045
3300;3016;3016;6527;NULL
3301;1877;1877;7197;26139,37835
3302;2152;2152;4680;7979,263695
3303;2010;2010;4795;15057,82938
3304;2969;2969;4760;23320,73239
3305;3561;3561;9432;25579,93018
3306;370;370;4529;23148,91537
3307;37;37;391;4993,608783
3308;7229;7229;4949;2107,513464
3309;4476;4476;3220;9336,668467
3310;4493;4493;7891;2098,415118
3311;3516;3516;7125;48438,79919
3312;2518;2518;2764;41968,74729
3313;3822;3822;5299;43901,23058
3314;81;81;3890;5386,941161
3315;3294;3294;9867;31694,92124
3316;2444;2444;4320;773,3499635
3317;3396;3396;8230;27359,62061
3318;1894;1894;2230;33856,36734
3319;3379;3379;2671;27277,89633
3320;8109;8109;4778;25247,88937
3321;4249;4249;2709;38979,3578
3322;4350;4350;3057;30074,04133
3323;4195;4195;221;26014,65409
3324;1216;1216;4453;33296,16023
3325;4009;4009;4720;27458,60292
3326;3960;3960;6999;4274,858303
3327;2927;2927;889;43044,9116
3328;2183;2183;3025;31867,53478
3329;1580;1580;4771;756,8445992
3330;247;247;8358;17461,70512
3331;3092;3092;5548;16417,17824
3332;3024;3024;2232;40795,50083
3333;4065;4065;5478;4844,086666
3334;3256;3256;1611;16219,29832
3335;4125;4125;348;42247,03833
3336;1889;1889;5112;5538,300171
3337;3172;3172;7073;45055,243
3338;2470;2470;2999;1260,172693
3339;2118;2118;3475;24228,36699
3340;3137;3137;1509;17010,54523
3341;3028;3028;3825;25295,19653
3342;3450;3450;1434;25290,46148
3343;3163;3163;6544;38960,92935
3344;3568;3568;3886;31580,62731
3345;5462;5462;7131;42518,34647
3346;3199;3199;NULL;17645,22361
3347;8202;8202;2306;20730,53733
3348;455;455;3921;38783,94502
3349;396;396;9092;36873,54596
3350;3409;3409;2333;14390,6409
3351;1881;1881;4983;21337,12031
3352;2655;2655;1249;10903,11462
3353;2765;2765;4539;25692,86759
3354;1994;1994;7750;7104,228557
3355;3533;3533;8341;33964,51265
3356;2200;2200;3818;46065,33702
3357;4158;4158;4140;31964,6096
3358;2614;2614;4459;31761,66915
3359;2187;2187;342;45862,12947
3360;1655;1655;NULL;21305,07188
3361;2422;2422;39;30104,00377
3362;2692;2692;2433;23126,07401
3363;2991;2991;3640;1350,668865
3364;3094;3094;7366;41874,96334
3365;2667;2667;177;35681,23688
3366;2258;2258;4863;7643,298366
3367;3032;3032;2343;37124,66063
3368;3856;3856;4892;27681,93226
3369;3585;3585;7287;13139,90283
3370;2026;2026;3687;26156,62107
3371;1288;1288;3542;5718,106965
3372;2203;2203;4754;26099,44792
3373;3579;3579;7248;9628,000348
3374;2280;2280;5231;10267,35111
3375;3667;3667;8756;49952,69284
3376;1392;1392;1162;13688,89632
3377;4605;4605;952;41113,11198
3378;1170;1170;1274;44434,02679
3379;3356;3356;6513;40777,81376
3380;471;471;6336;9813,379315
3381;8092;8092;7323;33544,32098
3382;4477;4477;2413;4260,96658
3383;3013;3013;3077;44993,98882
3384;3275;3275;1797;NULL
3385;3144;3144;692;36366,2037
3386;2490;2490;9788;46124,58481
3387;9839;9839;7108;5514,063619
3388;NULL;NULL;1008;15102,63324
3389;5157;5157;4483;47739,85811
3390;2642;2642;7137;32254,78566
3391;2120;2120;7794;46181,70131
3392;5487;5487;6209;23573,69057
3393;3044;3044;653;13293,57385
3394;2379;2379;6730;5398,043224
3395;1757;1757;2959;2923,295113
3396;1879;1879;1041;36906,54146
3397;3059;3059;7870;2169,122525
3398;792;792;6460;23939,79261
3399;4592;4592;1256;47085,96601
3400;1847;1847;1681;45899,39043
3401;3152;3152;1542;34875,04811
3402;5194;5194;2238;30520,56298
3403;2414;2414;5020;43048,60506
3404;9885;9885;234;25644,04219
3405;7595;7595;5550;10716,92489
3406;3135;3135;7579;8672,533933
3407;714;714;7735;45237,6724
3408;6051;6051;6019;1275,114273
3409;2499;2499;5784;15425,51649
3410;4245;4245;6588;7151,535716
3411;1972;1972;7388;20275,61633
3412;125;125;2543;4952,225045
3413;2954;2954;7627;37530,58281
3414;2458;2458;8124;40983,85539
3415;NULL;NULL;3020;36048,75015
3416;2315;2315;7626;37760,7509
3417;4189;4189;9356;25843,03719
3418;4411;4411;1843;28132,08519
3419;4348;4348;6673;14984,46516
3420;3714;3714;390;45750,37854
3421;1018;1018;7755;30167,17326
3422;2420;2420;1335;42540,66513
3423;3478;3478;409;39384,80252
3424;3030;3030;149;45427,1466
3425;2817;2817;5893;16958,20152
3426;5103;5103;7333;2582,930495
3427;2332;2332;4101;42424,53312
3428;4787;4787;517;20701,40469
3429;2866;2866;2271;6704,705235
3430;3405;3405;7714;23360,80965
3431;2536;2536;3293;NULL
3432;2741;2741;4493;47783,57032
3433;3488;3488;18;39749,10371
3434;2918;2918;4832;NULL
3435;5766;5766;4793;44027,14597
3436;1956;1956;5084;48534,63636
3437;2195;2195;7394;5902,765647
3438;2369;2369;2843;29292,81633
